19.886853 -8.497213 16.459675
-59.312751 59.907850 3.404297
-39.314797 -37.810806 -73.948158
-1.258748 -26.469926 -46.690581
-60.364385 93.229064 81.746975
19.383359 18.596011 82.002411
-78.524989 4.694354 66.160556
-85.356705 12.013626 -14.428103
-77.051718 25.033618 0.433224
-97.005467 80.386848 18.068504
77.486719 85.477624 58.496329
-42.944473 16.869283 -12.668648
-85.573391 11.784565 -49.380415
55.080866 -66.766993 22.065155
12.602714 40.204574 62.901792
-84.145824 -53.944995 70.173109
91.807196 -69.592291 29.691894
79.010458 31.364287 43.567485
78.217149 5.766298 72.620014
71.653070 -43.080074 -30.039541
-34.100782 -2.361971 -94.974526
-29.761988 15.028847 7.548916
-89.009572 16.749041 -24.493484
-31.513789 83.648335 -39.063264
43.543191 71.030763 -11.936524
96.714530 -72.193682 31.089043
89.228299 -10.245640 -0.459195
-70.981259 -76.826150 -30.546255
-52.609554 -38.712324 65.290759
0.987232 46.443185 -32.475130
17.084667 -62.748127 -19.144684
33.509634 55.443442 -4.042003
85.439478 -4.197777 97.677559
89.408339 -83.677447 -75.860393
37.015241 -9.721609 52.751636
-45.463503 -85.996927 -33.055433
48.063807 28.314306 -89.392168
81.206428 71.253710 90.096769
50.342001 5.900853 -50.892329
23.709508 -64.533740 1.870025
-81.084152 31.717155 16.866641
-15.852011 35.759864 -33.183853
-5.410163 -28.850708 -3.020478
73.229390 47.946501 -26.253770
-67.117906 44.430846 -58.522963
36.179462 -14.181849 19.260535
28.591590 -57.010402 21.651052
-8.810964 64.717768 -99.597657
-3.922970 -50.235172 -63.457775
-29.656325 -63.637060 99.534660
43.759107 4.871877 12.532455
-37.999634 -47.185920 63.645386
30.196117 -61.803697 78.965150
19.886853 -8.497213 16.459675
-59.312751 59.907850 3.404297
-39.314797 -37.810806 -73.948158
-1.258748 -26.469926 -46.690581
-60.364385 93.229064 81.746975
19.383359 18.596011 82.002411
-78.524989 4.694354 66.160556
-85.356705 12.013626 -14.428103
-77.051718 25.033618 0.433224
-97.005467 80.386848 18.068504
77.486719 85.477624 58.496329
-42.944473 16.869283 -12.668648
-85.573391 11.784565 -49.380415
55.080866 -66.766993 22.065155
12.602714 40.204574 62.901792
-84.145824 -53.944995 70.173109
91.807196 -69.592291 29.691894
79.010458 31.364287 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
19.886853 -8.497213 16.459675
-59.312751 59.907850 3.404297
-39.314797 -37.810806 -73.948158
-1.258748 -26.469926 -46.690581
-60.364385 93.229064 81.746975
19.383359 18.596011 82.002411
-78.524989 4.694354 66.160556
-85.356705 12.013626 -14.428103
-77.051718 25.033618 0.433224
-97.005467 80.386848 18.068504
77.486719 85.477624 58.496329
-42.944473 16.869283 -12.668648
-85.573391 11.784565 -49.380415
55.080866 -66.766993 22.065155
12.602714 40.204574 62.901792
-84.145824 -53.944995 70.173109
91.807196 -69.592291 29.691894
79.010458 31.364287 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
19.886853 -8.497213 16.459675
-59.312751 59.907850 3.404297
-39.314797 -37.810806 -73.948158
-1.258748 -26.469926 -46.690581
-60.364385 93.229064 81.746975
19.383359 18.596011 82.002411
-78.524989 4.694354 66.160556
-85.356705 12.013626 -14.428103
-77.051718 25.033618 0.433224
-97.005467 80.386848 18.068504
77.486719 85.477624 58.496329
-42.944473 16.869283 -12.668648
-85.573391 11.784565 -49.380415
55.080866 -66.766993 22.065155
12.602714 40.204574 62.901792
-84.145824 -53.944995 70.173109
91.807196 -69.592291 29.691894
